"session_name","session_date_start","session_date_end","session_cost","lat","long","nbhd_id","nbhd_name","camp_name","session_short_description","has_special_needs_offerings","has_scholarships","has_academic","has_arts","has_cooking","has_dance","has_drama","has_music","has_nature","has_sports","has_stem","bgroup_id2"
"Magic Rob - Woodbury Branch",2018-06-29,2018-06-29,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Fun and entertaining",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Muggle Quidditch Tournament - Woodbury Branch",2018-06-30,2018-06-30,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Everyone is welcome! Don۪t Forget: byob (bring your own broom)!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310003032"
"Minecraft Party - Woodbury Branch",2018-07-19,2018-07-19,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Minecraft fun",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310003032"
"Teen After Hours Party - Woodbury Branch",2018-07-20,2018-07-20,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Pizza + laser guns = FUN!</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Locker and Mirror Organizer - Woodbury Branch",2018-08-09,2018-08-09,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Embellish your locker with an awesome mirror organizer</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"UV Bouncy Balls - Woodbury Branch",2018-08-02,2018-08-02,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Learn how to make a bouncy ball</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310003032"
"Parent/Tot Movement Class - Woodbury Branch",2018-06-13,2018-06-13,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Dance to the sound of music</p>",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"80310003032"
"Ceramics in the City - Paint a cereal bowl - Woodbury Branch",2018-07-31,2018-07-31,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Paint a cereal bowl!</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Cloud Dough - Woodbury Branch",2018-08-01,2018-08-01,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Playing with dough</p>",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Tinker Box - Woodbury Branch",2018-07-05,2018-07-05,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Loose Parts Play</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310003032"
"Book with STEM Activity - Woodbury Branch",2018-07-06,2018-07-06,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Listen to a story",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310003032"
"Toddler Ballet - Woodbury Branch",2018-08-08,2018-08-08,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Beginner's level",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"80310003032"
"Tinker Box - Woodbury Branch",2018-07-12,2018-07-12,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Loose Parts Play</p>
<p>&nbsp;</p>",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310003032"
"Daddy Daughter Hair Workshop - Woodbury Branch",2018-06-16,2018-06-16,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Ponytails, braids, detangling methods and great giveaways",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"80310003032"
"Glue Salt Painting - Woodbury Branch",2018-07-18,2018-07-18,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Painting program for kids",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Gummy Bears - Woodbury Branch",2018-06-26,2018-06-26,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Easy and delicious",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Stained Glass Frame - Woodbury Branch",2018-06-20,2018-06-20,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Colorful paper + sunlight!</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Soccer Clinic - Woodbury Branch",2018-06-21,2018-06-21,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Our popular soccer clinic is back!",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"80310003032"
"Painting Outdoors - Woodbury Branch",2018-07-13,2018-07-13,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Painting + Outdoors = FUN!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"80310003032"
"Solar Powered Cars - Woodbury Branch",2018-07-17,2018-07-17,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","STEM Program",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"80310003032"
"Parent/Tot Movement Class - Woodbury Branch",2018-07-11,2018-07-11,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Dance to the sound of music",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"80310003032"
"DIY Dry Erase Board - Woodbury Branch",2018-07-03,2018-07-03,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","Stay organized!",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"MARK STRIVINGS MAGIC SHOW - Woodbury Branch",2018-06-22,2018-06-22,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Magic Show</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Zine Making - Woodbury Branch",2018-06-12,2018-06-12,1,39.763138,-105.0257434,75,"West Highland","Denver Public Library","<p>Learn how to make a Zine and make buttons!</p>",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310003032"
"Secret Spy Camp",2018-06-18,2018-06-22,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Art Explosion",2018-06-25,2018-06-29,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Hero Venture",2018-06-11,2018-06-15,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Galaxy Far Away",2018-07-02,2018-07-06,17,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Ooey Gooey Science",2018-07-30,2018-08-03,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Around the World Adventure",2018-07-23,2018-07-27,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Just Dive In!",2018-07-16,2018-07-20,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Time out for Fun!",2018-07-09,2018-07-13,28,39.7677841,-105.0152887,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004021"
"Mini-Movie Scary Movie",2018-06-18,2018-06-22,49,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 9-15 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Mini-Movie Comedy",2018-06-04,2018-06-08,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 8-15 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"STARS",2018-06-06,2018-07-25,1,39.7611871,-105.0229228,36,"Highland","FRIENDS FIRST, Inc.","STARS is a peer mentoring program that is about learning life skills and building character. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Super Heroes & Villains Mini-Movie",2018-07-16,2018-07-20,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 8-15 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Galaxy Far Away",2018-06-18,2018-06-22,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Time out for Fun!",2018-06-25,2018-06-29,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Video Buzz ",2018-06-25,2018-06-29,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great video making camp for kids ages 6-13 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"FULL DAY - News Broadcast & Video Buzz",2018-06-25,2018-06-29,74,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great FULL DAY video making camp for kids ages 6-13 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Action Video (with Guest Stuntman)",2018-07-09,2018-07-13,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great video making camp for kids interested in action, stunts and Parkour for kids ages 6-13 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Student Film Festival Contest - Group Entry",2018-07-30,2018-08-03,53,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 11-18 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"FULL DAY - Sci-Fi/Fantasy with Super Heroes & Villains Mini-Movie",2018-07-16,2018-07-20,74,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great FULL DAY film making camp for kids 8-15 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Princess Power Mini-Movie",2018-07-23,2018-07-27,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 8-15 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Just Dive In!",2018-07-30,2018-08-03,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Ooey Gooey Science",2018-07-16,2018-07-20,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Video Buzz - YOUth TUBErs",2018-06-11,2018-06-15,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great video making camp for kids that are YouTube enthusiasts age 6-14 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Music Video Camp",2018-06-11,2018-06-15,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great video making camp for kids interested in music and dance for kids ages 6-13 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"FULL DAY - Video Buzz YOUth TUBErs & Music Video Camp",2018-06-11,2018-06-15,74,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great FULL DAY video making camp for YouTube & Music Video enthusiasts for kids ages 6-13 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Sci-Fi/Fantasty Mini-Movie",2018-07-16,2018-07-20,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 8-15 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"News Broadcast",2018-06-25,2018-06-29,40,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great video making camp for kids interested in news, journalism, sportscasting for kids ages 6-13 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Student Film Festival Contest - Individual Entry",2018-07-30,2018-08-03,2,39.757865,-105.0191692,36,"Highland","Talk to the Camera","A great film making camp for kids 11-18 with Talk to the Camera at AEC Studios",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"80310004024"
"Hero Venture",2018-07-02,2018-07-06,17,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Around the World Adventure",2018-07-09,2018-07-13,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Secret Spy Camp",2018-06-11,2018-06-15,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
"Art Explosion",2018-07-23,2018-07-27,28,39.7591876,-105.0183931,36,"Highland","Discovery Link Summer Camp - DPS Extended Learning and Community Schools ","Discovery Camp is a fee-based, weekly summer program that offers a variety of enriching themes and field trips at various school-based sites across Denver. /El Campamento Discovery is un programa de verano basada en tarifas que ofrece una variedad de temas enriquecedores y viajes escolares en varios sitios escolares de todo Denver. ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"80310004024"
